region_rus,year,basket,depr,gender,grp,invest,manuf,middle,mining,old,pat_inv,pat_mod,pop,RD_exp,stud,unem,vig
Республика Мордовия,2007,5111.6,53.98126574056273,1174,77048.8,27414.206355701455,70793,63.3,182,22.200000000000003,31,36,854.8,371.75,41.9,3.5,87
Республика Мордовия,2008,5694.8,54.77232694025568,1174,94058.3,39254,80856,63,188,22.599999999999994,27,40,848.3,532.626,40.8,2.7,79
Республика Мордовия,2009,6353.2,60.014247563788224,1175,90862.4,31968,64907,62.6,164,22.999999999999993,44,62,842.1,647.397,43.2,5.2,79
Республика Мордовия,2010,7527.3,59.7,1176,105343.8,40778,85372,62.1,156,23.5,31,59,836.2,520.5,41.4,5.4,81
Республика Мордовия,2011,7985,57.2,1175,119955.2,48673,88601,61.4,237,24.1,35,72,829.4,601.3,38.1,5.2,90
Республика Мордовия,2012,8599.9,57.3,1173,134315.6,49825,101320,60.7,166,24.7,31,35,822,671.9,36.2,4.9,87
Республика Мордовия,2013,9209.6,56.4,1168,148705.7,53714,106093,59.8,185,25.3,40,48,815.4,906.9,34.4,4.4,91
Республика Мордовия,2014,10505.9,56.9,1165,173872.7,47485,118328,59,224,26,38,42,810.5,969.1,31.9,4.2,103
Республика Мордовия,2015,11615.8,56.4,1152,180352.3,52751,132268,58.2,231,26.6,66,22,808.2,823.1,30.1,4.2,100
Республика Мордовия,2016,12428.1,59.8,1136,223297.80000000002,52629.216,138024,57.7,132,27.1,34,26,808,798.8,28.5,4.2,100
Республика Мордовия,2017,12664.5,63.4,1123,236090.8,58535.192,NA,57.1,NA,27.7,48,35,806.8,828.8,27.8,4.2,89
Республика Мордовия,2018,13266.6,64.7,1125,245675.6,52309.46,NA,56.3,NA,28.5,48,39,800.3,1001.6196,26.4,4.2,78
Республика Мордовия,2019,13585.7,63.9,1120,263349.2,53072.645,NA,57.3,NA,27.6,59,43,792.9,970.0519,25.5,4.2,81
Республика Мордовия,2020,14245.77,63.9,1124,NA,45681.17,NA,56.8,NA,28.2,47,52,784.6,1088.6,24.6,5.3,79
Республика Татарстан,2000,2060.4,40.704947322703376,1153,186154.4,44716,NA,58.9,NA,19.800000000000004,391,139,3788.3,1193.337,127.2,8.4,1487
Республика Татарстан,2001,2399.5,41.51737442727011,1157,213740,56384.94899999999,NA,59.5,NA,19.900000000000006,406,143,3784.4,1478.583,150.2,6.3,1475
Республика Татарстан,2002,2751.6,44.2411929559708,1161,250596,56709.3267958583,NA,60.4,NA,19.800000000000004,411,143,3779.8,1802.02,170.8,5.3,1432
Республика Татарстан,2003,2985.8,42.44750861798809,1162,305086.1,70301.56244251493,NA,61.3,NA,19.700000000000003,541,272,3775.4,2314.828,191.6,6.6,1443
Республика Татарстан,2004,3501.6,40.9,1164,391116,99552.23354204431,NA,61.9,NA,19.800000000000004,541,357,3770.6,2420.94,207.1,7.4,1401
Республика Татарстан,2005,3939.9,42.6,1166,482759.2,139361,261113,62.5,197226,19.799999999999997,533,312,3764.9,3026.8,222.1,6.7,1397
Республика Татарстан,2006,4329.5,44.95973725900751,1167,605911.5,160605.8318195358,364382,62.8,203086,20,507,518,3762.4,4147.607,228,5.6,1371
Республика Татарстан,2007,5105.1,43.82634115267264,1168,757401.4,214557.87659392846,469758,62.8,232786,20.400000000000006,521,496,3765,4674.049,227.8,5.6,1428
Республика Татарстан,2008,5776.1,42.55203194330007,1167,926056.7,273098,598467,62.8,268193,20.60000000000001,599,352,3770.2,5554.779,223.7,4.9,1412
Республика Татарстан,2009,6504.8,43.1416007540853,1166,885064,277573,504914,62.3,281542,21,646,379,3779,5556.422,220.2,8.4,1382
Республика Татарстан,2010,7320.1,44.5,1166,1001622.8,328944,672165,61.9,307284,21.4,602,350,3786,6447.9,209.6,6.2,1400
Республика Татарстан,2011,7797.3,42.3,1164,1305947,393569,864115,61.2,373952,21.8,540,410,3795.3,8622,200.2,4.7,1515
Республика Татарстан,2012,8700.5,43.7,1163,1437001,470751,995068,60.4,363156,22.3,722,525,3812.6,10447.5,190.5,4.1,1615
Республика Татарстан,2013,9522.9,43.4,1162,1551472.1,525730,1060483,59.5,367108,22.7,705,562,3830.1,11125.8,181.8,4,1623
Республика Татарстан,2014,10798,44.2,1162,1661413.8,542781,1183555,58.6,368991,23.2,781,832,3846.6,12180.8,170.1,3.9,1586
Республика Татарстан,2015,11939.1,44.4,1162,1867258.7,617128,1369000,57.6,439139,23.8,882,382,3861.9,12202.2,163.2,4,1633
Республика Татарстан,2016,12477.4,45.2,1160,2058139.9,636494.114,1432843,56.7,443069,24.3,632,402,3877,12569.2,153,3.8,1644
Республика Татарстан,2017,12894.6,45.2,1159,2264655.8,637611.686,NA,55.9,NA,24.8,691,333,3889.8,16221.4,149.9,3.5,1793
Республика Татарстан,2018,13488.7,45.6,1158,2622773.9,629731.027,NA,55.2,NA,25.3,668,410,3896.4,17788.141600000003,146.9,3.3,1808
Республика Татарстан,2019,13890.1,49.8,1158,2795850.6,640837.132,NA,56,NA,24.4,702,391,3900.7,17997.4376,143.9,3.3,1684
Республика Татарстан,2020,14731.95,51.8,1158,NA,605763.41,NA,55.5,NA,24.7,698,312,3898.5,19215,142,3.6,1566
Удмуртская Республика,2000,1942.7,46.97501462354809,1155,53307.4,9904,NA,61,NA,17.799999999999997,84,63,1591.8,193.351,52,9.7,219
Удмуртская Республика,2001,2316.9,46.413672960120536,1157,65551.4,13602.830699999999,NA,61.6,NA,17.9,70,53,1583.1,286.616,59.4,7.4,223
Удмуртская Республика,2002,2750.5,51.78552278820375,1160,78346.3,11476.567057813383,NA,62.4,NA,17.9,100,68,1573.1,435.805,66.8,7.9,226
Удмуртская Республика,2003,3153.4,52.03614828124261,1163,89034.5,13068.449122146352,NA,63.4,NA,17.699999999999996,128,66,1564.6,330.179,70.9,6.6,217
Удмуртская Республика,2004,3514.3,52.5,1165,100833.1,15539.991378034294,NA,63.9,NA,17.9,136,86,1557.7,472.574,73.3,8,221
Удмуртская Республика,2005,3945.8,52.9,1168,139995.3,26876,69373,64.3,46128,18,131,59,1550.1,503.2,71.8,7.8,232
Удмуртская Республика,2006,4368.6,54.44998609945454,1170,164848.5,34311.98723956728,88026,64.4,55195,18.39999999999999,140,75,1542.2,442.426,74.6,8.4,235
Удмуртская Республика,2007,5040.9,53.043172979826906,1172,205647.4,44565.0592727452,111966,64,72067,18.799999999999997,117,81,1535.8,523.841,72.3,8.1,235
Удмуртская Республика,2008,5761.5,54.845254290948674,1173,243135.5,53536,123799,63.5,83775,19.200000000000003,122,88,1530.6,459.325,73.7,7.8,235
Удмуртская Республика,2009,6349,55.79105601063695,1174,230938.3,40450,105247,62.6,74725,19.800000000000004,168,82,1526.7,534.077,74.5,8.8,238
Удмуртская Республика,2010,7504.5,58.4,1175,274578.1,51148,128219,61.8,86187,20.4,117,119,1522.8,457.7,73.3,9.3,233
Удмуртская Республика,2011,7821.9,60.8,1174,335984,62311,158015,60.8,113253,20.9,71,114,1519.2,787.5,65.2,6.9,243
Удмуртская Республика,2012,8611.3,61,1173,372782.7,64221,171789,59.6,124512,21.6,92,93,1517.9,843.1,60.7,6,253
Удмуртская Республика,2013,9456.1,62.3,1174,405126.4,82678,190641,58.5,133616,22.2,83,130,1517.4,1147.8,55.1,5.7,245
Удмуртская Республика,2014,10862,62,1173,450548.9,91571,220811,57.5,137644,22.9,103,112,1517.3,1020.4,52.5,5.1,244
Удмуртская Республика,2015,12094.9,62.3,1172,517999.8,81846,273381,56.3,165784,23.6,103,69,1517.3,1107,51.3,5,257
Удмуртская Республика,2016,13009.6,64.6,1172,570254.8,87128.696,333831,55.4,162171,24.2,97,74,1517,1102.9,47.9,5.2,285
Удмуртская Республика,2017,13417.5,65.1,1171,592037.6,83705.585,NA,54.6,NA,24.8,112,68,1514.9,1768.5,45.7,4.8,254
Удмуртская Республика,2018,13993.9,67.3,1171,679938.9,96978.855,NA,53.9,NA,25.5,115,114,1510.2,2343.6885,44.1,4.8,249
Удмуртская Республика,2019,14479.9,67.6,1171,721345.1,105780.533,NA,54.9,NA,24.6,126,66,1504.2,2258.1652000000004,43.4,4.3,242
Удмуртская Республика,2020,15470.24,68.1,1171,NA,109439.34,NA,54.6,NA,25,117,52,1497.2,1947.8,42.5,6.3,248
Чувашская Республика,2000,1897.4,42.769983860383455,1157,22995.1,4940,NA,58.9,NA,19.6,44,37,1331,81.392,42.4,9.1,70
Чувашская Республика,2001,2225.8,37.72128088830908,1158,30778.5,6224.8663,NA,59.7,NA,19.700000000000003,40,34,1323.6,115.543,45.9,9.5,63
Чувашская Республика,2002,2650.1,44.91462710273627,1158,37180.6,8203.1831987913,NA,60.6,NA,19.699999999999996,48,54,1315.6,104.152,58.5,9.4,65
Чувашская Республика,2003,2951.2,46.936339766071136,1157,45133.1,10949.041356382619,NA,61.6,NA,19.6,75,62,1306.7,127.546,61.1,8.2,62
Чувашская Республика,2004,3381,46.2,1155,59573.8,15233.471394693866,NA,62.3,NA,19.60000000000001,91,68,1296.3,145.768,63.9,9.8,63
Чувашская Республика,2005,3754.4,47.9,1153,69391.6,19445,48071,63,180,19.599999999999994,75,43,1285,160.4,71.5,11.7,69
Чувашская Республика,2006,4125.6,46.60734423515537,1152,93172,25860.96884492988,59885,63.2,196,19.89999999999999,72,54,1273.8,158.71,71.2,8.6,57
Чувашская Республика,2007,4980.6,47.007649188399405,1152,123453.3,38069.38621875918,83812,63.2,260,20.099999999999994,72,64,1265.8,246.868,72.4,9,62
Чувашская Республика,2008,5842.2,47.76503565291513,1152,155032.3,50473,123335,63.1,401,20.300000000000004,117,63,1260.6,513.485,75.5,8,74
Чувашская Республика,2009,6375.1,48.56404767808692,1151,139909.5,35688,89666,62.5,244,20.799999999999997,119,85,1257,488.151,73.4,11.6,67
Чувашская Республика,2010,7425.3,51.7,1151,157704.6,42612,106128,62,358,21.2,97,119,1253.2,647.8,68.2,9.5,68
Чувашская Республика,2011,7822.2,54.4,1149,188785.7,55925,114603,61.2,484,21.7,99,98,1248.8,849.9,59.5,7.8,85
Чувашская Республика,2012,8350.1,54.6,1148,217821.1,65255,131448,60.4,695,22.2,111,63,1245.2,1206.3,54.7,5.9,85
Чувашская Республика,2013,9093.1,53.5,1146,223147.9,60122,128289,59.5,633,22.7,130,64,1241.7,1422.4,47.9,5.7,85
Чувашская Республика,2014,10568.9,56,1145,237447.2,53457,133122,58.5,1909,23.3,108,87,1239,1530.3,42.6,5,85
Чувашская Республика,2015,11646.3,55.4,1141,251307,55725,153829,57.5,638,23.9,136,36,1237.4,1377.3,38.3,5,98
Чувашская Республика,2016,12444,59.2,1139,284659.1,50139.921,163397,56.6,518,24.4,120,75,1236.2,1528.7,36.3,5.3,105
Чувашская Республика,2017,12777.8,60.6,1138,296505.8,52365.463,NA,55.8,NA,25,108,53,1233.5,2034.6,35.4,5.1,126
Чувашская Республика,2018,13411.3,62.7,1137,316622.9,56433.748,NA,55,NA,25.7,102,37,1227.2,2163.6217,34.4,5,113
Чувашская Республика,2019,13564.3,63,1135,339766.5,65416.824,NA,55.9,NA,24.9,97,42,1220.6,2019.6073999999999,34.5,4.7,112
Чувашская Республика,2020,14380.81,64.8,1136,NA,52371.848,NA,55.5,NA,25.3,97,26,1212.8,2010.1,34.4,6.1,102
Пермский край,2000,2201.7,50.19972674461051,1152,124142.2,27516,NA,60.3,NA,19.299999999999997,289,60,2868.7,1141.246,66.1,10.6,620
Пермский край,2001,2718.2,49.47666086600471,1155,166803.4,37976.617000000006,NA,60.9,NA,19.4,327,85,2847.8,1871.481,73.2,6.9,609
Пермский край,2002,3255,51.31480247580973,1160,178091,38894.34753348673,NA,61.8,NA,19.200000000000003,388,81,2825.5,2005.056,84.2,9.1,600
Пермский край,2003,3694.8,48.82584009468755,1164,209275.7,39679.30431090452,NA,62.6,NA,19.1,502,161,2798.4,3154.283,87.6,7.4,610
Пермский край,2004,4148.9,48.9,1168,266325.9,50972.65459725663,NA,63,NA,19.299999999999997,458,159,2767.3,3904.337,89.5,7.3,593
Пермский край,2005,4725.5,51.4,1173,327273.3,56800,274132,63.2,60873,19.5,429,174,2735.2,4293.9,95.2,8.1,591
Пермский край,2006,5183.6,51.98188955467873,1176,383770.1,75519.45185960962,311569,63.2,72368,19.89999999999999,383,175,2705.2,4452.332,98.6,7,566
Пермский край,2007,6167.8,53.12024681323256,1178,477794.2,122480.41300937279,400123,62.8,79213,20.299999999999997,386,182,2682.8,5557.775,101.1,6.5,661
Пермский край,2008,7190.9,54.126302086053144,1180,607362.7,152363,567313,62.3,90844,20.700000000000003,387,159,2667.2,6067.654,105.4,8.3,614
Пермский край,2009,7821.7,55.803045655591674,1182,539831.5,132274,442701,61.6,87231,21.199999999999996,466,209,2654.5,7203.806,106.5,9.9,554
Пермский край,2010,8882.3,58.1,1183,623116.8,139652,548696,60.8,111410,21.7,433,181,2641.1,7428,102.4,8.3,615
Пермский край,2011,9215.2,59.2,1183,840101.1,144781,732429,60,184063,22.2,332,168,2632.3,8245.4,95.9,7.5,681
Пермский край,2012,9914.5,59.6,1179,860342.7,162241,760028,59.1,213668,22.6,393,193,2632.7,9489.2,90.2,6.3,702
Пермский край,2013,10404.1,60.2,1177,880264.4,219494,783008,58.3,209238,23,348,208,2635.3,12188.8,81.5,6.5,689
Пермский край,2014,11676.8,60.3,1176,974192.9,207597,846723,57.3,206134,23.5,317,219,2636.6,11730,72.4,5.8,769
Пермский край,2015,12874.1,60.4,1177,1063780.3,226214,900639,56.3,249038,24,366,120,2635.7,12944.6,66.4,6.3,810
Пермский край,2016,13553.4,63.5,1177,1147634,239389.883,868313,55.5,254508,24.4,252,104,2633.3,14005.6,60.3,5.8,782
Пермский край,2017,13930,64.1,1176,1245826.9,245139.59,NA,54.9,NA,24.8,326,116,2627.6,14334.3,56.6,6,765
Пермский край,2018,14663,64.7,1176,1422704.6,243613.003,NA,54.4,NA,25.2,340,130,2617,14439.8986,55.2,5.4,759
Пермский край,2019,15037.8,64,1176,1495011.8,283775.714,NA,55.3,NA,24.3,296,136,2605,18105.908600000002,54,5.2,784
Пермский край,2020,16004.91,64.3,1177,NA,278372.915,NA,55.1,NA,24.6,230,96,2589.3,16902.4,54.5,5.7,719
Кировская область,2000,2031.9,50.43253403674203,1152,35795.4,4275,NA,59.3,NA,22.10000000000001,64,26,1545.1,104.787,34.2,8.2,135
Кировская область,2001,2455.5,52.36407416325548,1157,41699,4875.429,NA,59.9,NA,22.199999999999996,65,56,1527.6,165.012,42,7.7,138
Кировская область,2002,2882.9,57.90443020739276,1162,49974.2,5577.095263747405,NA,60.9,NA,22.000000000000007,65,43,1508.7,204.866,49.1,6.8,147
Кировская область,2003,3284.6,55.6374642171498,1164,57795.8,7531.603877258374,NA,62,NA,21.700000000000003,110,70,1485.7,314.173,53,7.3,151
Кировская область,2004,3712,48.9,1168,70706.2,11111.814193982773,NA,62.6,NA,21.800000000000004,97,80,1458.9,408.329,54.7,8.6,164
Кировская область,2005,4330.4,44.9,1171,79800.6,17088,51029,62.9,208,22.000000000000007,89,56,1432,408,60.2,7.2,166
Кировская область,2006,4801.3,44.258044760517315,1173,97047.1,24184.559727073047,62154,63,216,22.400000000000006,68,38,1407.3,422.492,60.2,7.9,166
Кировская область,2007,5486.8,43.113098841342016,1173,118154.9,37389.389424163055,76561,62.6,313,22.800000000000004,59,51,1387.7,531.006,59.6,5.8,187
Кировская область,2008,6232.4,42.1619778829224,1175,151116.7,42672,97820,62,463,23.200000000000003,74,41,1372.2,643.911,57.8,7.2,188
Кировская область,2009,6911.5,45.054845140542774,1176,146321.3,31471,77064,61.2,470,23.799999999999997,74,43,1358.8,843.816,59.1,10.9,190
Кировская область,2010,8032.8,48.2,1176,172352,34553,101916,60.3,569,24.5,74,62,1345.7,849.7,54.2,8.6,174
Кировская область,2011,8559.5,51.1,1176,195269.5,40185,129040,59.3,681,25.1,49,87,1333.3,901,48.7,8.3,203
Кировская область,2012,9249.7,51.3,1175,208505.4,50545,131145,58.2,910,25.8,55,57,1323.5,1095.9,44.6,7.1,199
Кировская область,2013,10096.7,51.9,1174,224152.3,58655,135852,57,848,26.5,75,79,1315,1077.6,41.9,5.6,188
Кировская область,2014,11177.2,51,1173,254089.4,61448,153929,55.8,898,27.3,76,89,1307.6,1362.4,38.5,5.1,233
Кировская область,2015,12505.3,52.5,1173,282191,55760,189956,54.6,925,28,87,50,1300.9,1422.7,36.2,5.3,206
Кировская область,2016,13144.9,52.2,1172,313533.8,57001.131,193715,53.6,1203,28.6,56,57,1294.6,1452.7,33.6,5.4,202
Кировская область,2017,13551,53.1,1171,331754.4,57860.714,NA,52.7,NA,29.2,87,65,1287.4,2157.5,32.9,5.3,223
Кировская область,2018,14357.8,53.6,1170,353265.5,59508.269,NA,51.9,NA,29.9,90,64,1277.7,2119.1626,31.2,5.1,213
Кировская область,2019,14419.1,51.4,1171,370255.9,72234.217,NA,52.9,NA,28.9,86,68,1267.3,3283.4779,28.9,4.8,204
Кировская область,2020,15334.94,53.3,1170,NA,66440.085,NA,52.5,NA,29.3,66,31,1256.3,4267.7,27.9,5.4,205
Нижегородская область,2000,2048.9,43.95217475187035,1195,105055.9,15383,NA,58.5,NA,24.099999999999994,384,131,3611.4,5011.271,99.1,7.8,2055
Нижегородская область,2001,2507.9,46.884665597700845,1198,149322.6,18217.981,NA,59.1,NA,24.1,320,195,3574.6,7112.147,112.6,8.2,2100
Нижегородская область,2002,2948.1,50.184556923450074,1203,170826.5,27593.056895921945,NA,60,NA,23.900000000000006,376,203,3535.2,9162.823,132.5,7.8,2055
Нижегородская область,2003,3441.1,46.914640244223385,1206,206926,37399.00112366107,NA,60.7,NA,23.700000000000003,496,261,3498.4,11017.148,149.4,6.2,2061
Нижегородская область,2004,3955.7,46.6,1209,241230.4,52205.23253958055,NA,61.2,NA,23.599999999999994,481,250,3464.5,12980.388,161.8,7.4,2106
Нижегородская область,2005,4502,47.6,1212,299723.7,64581,334850,61.6,346,23.6,450,227,3431.1,15039.7,180.8,6,2221
Нижегородская область,2006,5012.2,48.24144233160415,1214,376180.3,89272.19049153548,424301,61.7,523,23.89999999999999,404,240,3399.3,16742.829,192.4,5.4,2217
Нижегородская область,2007,5913.1,48.606999593810244,1215,473307.4,133188.69877336363,556493,61.7,840,24.099999999999994,318,234,3373.6,20227.552,191.4,4.5,2408
Нижегородская область,2008,6805.9,49.51831378050026,1214,588790.8,207392,639123,61.5,1087,24.299999999999997,368,234,3353.3,23094.515,189.5,5.7,2457
Нижегородская область,2009,7166.2,48.880948217513456,1214,547223,201692,533173,60.9,730,24.699999999999996,358,263,3335.3,24697.35,180.2,7.5,2466
Нижегородская область,2010,8107.3,49.2,1212,652805.9,192072,699109,60.4,802,25.1,331,284,3317.2,31361.4,166.8,7.7,2134
Нижегородская область,2011,8608.1,50.1,1211,770774,224350,873575,59.9,1597,25.4,286,278,3302.3,36250.5,152.3,7.2,2106
Нижегородская область,2012,9355.4,50.2,1209,842195.5,257454,898070,59.2,1876,25.8,286,265,3293.4,44524,138,5.4,2369
Нижегородская область,2013,10246.8,49.7,1207,925182,280884,943843,58.4,1741,26.2,332,310,3285.7,43268.4,125,4.3,2348
Нижегородская область,2014,11677.1,48.7,1206,1009460.1,276820,998185,57.5,1776,26.7,361,254,3275.8,58507.8,111.1,4.2,2312
Нижегородская область,2015,12978.3,49.7,1206,1104643.2,235067,1138576,56.6,2303,27.2,365,178,3265.2,65584.1,98.2,4.3,2341
Нижегородская область,2016,13917,52.1,1205,1282751.7,232010.366,1146937,55.8,1333,27.6,297,169,3254,77751.7,90.9,4.3,2388
Нижегородская область,2017,14530,55.2,1202,1387920.9,245268.036,NA,55.1,NA,28,365,153,3241.2,76190.6,88.2,4.2,2263
Нижегородская область,2018,15255.7,56.4,1201,1502156.2,259392.868,NA,54.5,NA,28.4,355,181,3224.7,77162.06109999999,84.8,4.2,2201
Нижегородская область,2019,15534.2,58.2,1199,1621913.1,295252.211,NA,55.5,NA,27.4,380,152,3208.8,88550.969,83.5,4.1,2243
Нижегородская область,2020,16302.48,58.1,1199,NA,383102.123,NA,55.1,NA,27.7,307,109,3189.7,85239.2,83.5,4.6,2229
Оренбургская область,2000,2043.3,48.26996778022723,1124,76343.3,15005,NA,59.3,NA,19.400000000000006,78,27,2207.4,87.444,55.9,12,154
Оренбургская область,2001,2397.8,46.8189752783544,1129,85168.3,18228.897,NA,59.9,NA,19.500000000000007,71,26,2196.8,86.044,62.3,8.3,161
Оренбургская область,2002,2766.3,62.08788350632371,1133,94182.5,18096.972380218805,NA,60.9,NA,19.300000000000004,75,29,2182.9,109.183,69.4,10.3,170
Оренбургская область,2003,3108.7,58.582468865417745,1138,115824.6,21017.52149495377,NA,61.7,NA,19.299999999999997,94,60,2163,139.535,75.1,11.3,192
Оренбургская область,2004,3436.8,57.3,1143,169876.7,28606.216609982297,NA,62.3,NA,19.400000000000006,105,31,2136.2,153.994,75.8,11,188
Оренбургская область,2005,3898.1,59.2,1148,213138.2,39993,105243,62.7,89821,19.5,98,62,2108,200.4,82.5,9.2,176
Оренбургская область,2006,4338.7,59.41655116508403,1151,302808.4,52952.69034653458,118693,62.8,162966,19.799999999999997,71,57,2080.7,234.651,85.2,6.4,183
Оренбургская область,2007,5074.4,57.96489268167379,1152,370880.9,80352.68296555379,147790,62.6,163171,20.199999999999996,75,51,2061.8,456.12,86.3,7.1,213
Оренбургская область,2008,5826.9,57.47926991752269,1153,430023.1,108868,168113,62.3,180118,20.5,88,46,2050,566.022,85.7,6.9,232
Оренбургская область,2009,6463.4,56.242661608253385,1151,413395.5,91268,117413,61.8,185875,20.900000000000006,86,49,2043.1,520.714,85,8.8,262
Оренбургская область,2010,7314,57.7,1151,458145.4,103648,151634,61.2,215311,21.3,106,49,2036.8,487.4,81.1,7.2,271
Оренбургская область,2011,7726.3,58.2,1151,553320.9,116658,174977,60.4,282235,21.8,114,36,2027.6,539.8,76.7,6.3,279
Оренбургская область,2012,8329.6,56.9,1151,628563.6,151250,211629,59.4,313118,22.3,87,47,2019.9,565.3,74.3,5.4,241
Оренбургская область,2013,9189.4,55.9,1150,717014.8,152877,192004,58.5,420880,22.8,87,29,2012.3,570,68,4.9,230
Оренбургская область,2014,10458.7,58.1,1150,731277.7,153979,230679,57.4,348081,23.4,102,34,2004.8,602.7,62.3,4.4,266
Оренбургская область,2015,11524.4,58,1149,774962.1,169243,274498,56.4,383955,24,67,17,1997.9,646.6,53.3,4.8,243
Оренбургская область,2016,12186.9,61.1,1149,814765.4,167278.542,274312,55.5,338587,24.6,80,21,1992.2,700.8,48.8,4.9,239
Оренбургская область,2017,12578.5,62.8,1148,872857.1,184877.171,NA,54.7,NA,25.2,107,17,1983.7,1065.7,46.3,4.5,250
Оренбургская область,2018,13453.4,62.1,1147,1058504.8,208105.119,NA,54,NA,25.8,103,19,1970.4,948.2778000000001,45.9,4.4,257
Оренбургская область,2019,13713.3,62.2,1146,1107155.3,212039.44,NA,55,NA,24.8,109,15,1959.9,965.5078000000001,43.5,4.4,251
Оренбургская область,2020,14325.55,63.1,1145,NA,198972.935,NA,54.6,NA,25.3,65,13,1949.8,929.5,42.5,5.9,217
Пензенская область,2000,1890.4,50.56493360342111,1177,25218.7,3956,NA,58.7,NA,23.299999999999997,63,14,1492.2,341.656,35.1,11.4,96
Пензенская область,2001,2291.5,52.022630834512015,1183,33262.6,6107.306,NA,59.1,NA,23.499999999999993,58,23,1475.2,513.044,39.6,13.7,103
Пензенская область,2002,2749.3,58.37076295030643,1187,41623.4,6819.654725905563,NA,59.8,NA,23.60000000000001,87,23,1457.7,666.862,45.7,7.3,86
Пензенская область,2003,2982.8,51.21852501441134,1188,48111.5,8618.597142977018,NA,60.6,NA,23.499999999999993,138,34,1444.6,937.608,48.6,9.2,109
Пензенская область,2004,3513.6,48.4,1188,59711.7,11166.219755147513,NA,61.1,NA,23.6,124,23,1435.5,1168.11,51.5,6.7,102
Пензенская область,2005,4054.3,52.7,1191,74362.7,15689,37202,61.5,740,23.700000000000003,140,25,1425.5,1427.5,56.5,6.6,110
Пензенская область,2006,4524.2,54.809262339529056,1191,88805,25459.145901712818,44192,61.6,897,23.999999999999993,107,21,1415.9,1420.225,58.5,6.4,151
Пензенская область,2007,5277.5,53.06590641449116,1192,119104,44023.15135300128,58308,61.4,1115,24.4,136,57,1408.5,1561.022,59.6,5.2,260
Пензенская область,2008,5944.4,50.773008912410724,1192,147853.2,52632,74423,61.1,1222,24.800000000000004,110,52,1401.7,1699.448,62.7,7.6,235
Пензенская область,2009,6531.3,52.58607248132845,1192,147185.1,43603,73490,60.6,1000,25.300000000000004,134,90,1395.3,1903.584,60.9,8.1,243
Пензенская область,2010,7531.5,55.1,1191,172166.7,45678,84150,60,1359,25.8,137,93,1388.2,2497.3,59,6.4,297
Пензенская область,2011,8027.5,55.1,1191,213401.2,57495,99663,59.3,1605,26.3,113,94,1380.3,3730.7,54.2,5.4,351
Пензенская область,2012,8379.5,53.2,1190,239962.5,72343,115379,58.5,1878,26.8,163,72,1372.6,3987,50.8,4.9,403
Пензенская область,2013,8938,51.3,1191,270436.8,82164,128127,57.7,649,27.4,150,62,1364.6,4539.5,45.6,4.8,339
Пензенская область,2014,10336.3,49.7,1189,295238.7,82079,139216,56.8,596,27.9,144,59,1358.1,3518.5,42.9,4.6,301
Пензенская область,2015,11945.3,51.2,1188,343328.6,89042,176491,55.9,411,28.5,173,38,1352.2,3645.2,40.2,4.7,436
Пензенская область,2016,12675.9,51.5,1189,358258.2,64945.495,188089,55.1,846,29.1,117,38,1345.1,3793.6,37.3,4.6,418
Пензенская область,2017,13073.5,51.8,1187,376076.2,72050.12,NA,54.4,NA,29.6,134,44,1336.6,5461,33.6,4.5,405
Пензенская область,2018,13713.2,52.1,1187,411028.7,87106.024,NA,53.8,NA,30.2,120,34,1324.9,5115.8646,33.3,4.4,376
Пензенская область,2019,14006.3,53.5,1188,448975.5,89372.635,NA,54.6,NA,29.4,130,51,1311.8,4364.808599999999,32.5,4.3,317
Пензенская область,2020,14940.84,53.5,1188,NA,94677.891,NA,54.3,NA,29.7,109,55,1298.2,3729.1,32,5,287
Самарская область,2000,2458,56.27458345880534,1158,140407.4,23125,NA,61.1,NA,20.800000000000004,367,118,3283.7,2772.256,111.4,10.2,594
Самарская область,2001,2904.2,55.365744011303065,1162,180049.3,32540.726,NA,61.5,NA,21.099999999999994,399,162,3265,3650.604,133.7,6.1,654
Самарская область,2002,3384.7,59.824731550157786,1166,206320.2,39968.52235970567,NA,62.2,NA,21.099999999999994,414,255,3244.9,5062.497,153.5,5.4,667
Самарская область,2003,3776.4,54.71054824662205,1170,256554.6,46458.244166196244,NA,62.7,NA,21.200000000000003,515,418,3232.5,4782.471,162.9,4.4,573
Самарская область,2004,4402.8,54.7,1175,327118.5,60491.44721929746,NA,63,NA,21.400000000000006,490,409,3227.2,7113.909,170.5,5.3,568
Самарская область,2005,5086.2,52.8,1180,401812.2,67206,376301,63.1,55566,21.699999999999996,429,368,3225.4,7710.5,179,5.4,564
Самарская область,2006,5638.4,53.71028449720827,1182,487713.5,88559.53748509151,454157,63.1,70031,22.1,427,518,3224.8,9710.038,177.5,4.2,555
Самарская область,2007,6466,51.17036404830455,1184,584968.6,137126.81343057484,495259,62.8,77380,22.5,409,448,3222.4,9485.801,180.4,4.1,591
Самарская область,2008,7460.7,50.660416802168285,1184,699295.6,148262,560942,62.5,91841,22.900000000000006,468,420,3221.2,9061.801,180.1,4.2,566
Самарская область,2009,8093.1,51.68595999194704,1184,583999.9,111189,393269,61.9,90557,23.4,595,395,3221.2,11327.332,174.4,6.1,551
Самарская область,2010,8808.9,52,1185,695651.2,154423,549311,61.4,108290,23.9,451,379,3218.1,12517.6,162.3,5.8,535
